InstanceID,patientID,ImageName,cellTypeName,cellType,isCancerous,ImagePath,combined_label
4718,8,4718.png,others,3,0,./data/preprocessed/train/4718.png,3_0
4719,8,4719.png,others,3,0,./data/preprocessed/train/4719.png,3_0
4720,8,4720.png,others,3,0,./data/preprocessed/train/4720.png,3_0
4721,8,4721.png,others,3,0,./data/preprocessed/train/4721.png,3_0
4722,8,4722.png,epithelial,2,1,./data/preprocessed/train/4722.png,2_1
4723,8,4723.png,epithelial,2,1,./data/preprocessed/train/4723.png,2_1
4724,8,4724.png,epithelial,2,1,./data/preprocessed/train/4724.png,2_1
4725,8,4725.png,epithelial,2,1,./data/preprocessed/train/4725.png,2_1
4726,8,4726.png,epithelial,2,1,./data/preprocessed/train/4726.png,2_1
4727,8,4727.png,epithelial,2,1,./data/preprocessed/train/4727.png,2_1
4728,8,4728.png,epithelial,2,1,./data/preprocessed/train/4728.png,2_1
4729,8,4729.png,epithelial,2,1,./data/preprocessed/train/4729.png,2_1
4730,8,4730.png,epithelial,2,1,./data/preprocessed/train/4730.png,2_1
4731,8,4731.png,epithelial,2,1,./data/preprocessed/train/4731.png,2_1
4732,8,4732.png,epithelial,2,1,./data/preprocessed/train/4732.png,2_1
4733,8,4733.png,epithelial,2,1,./data/preprocessed/train/4733.png,2_1
4734,8,4734.png,epithelial,2,1,./data/preprocessed/train/4734.png,2_1
4735,8,4735.png,epithelial,2,1,./data/preprocessed/train/4735.png,2_1
4736,8,4736.png,epithelial,2,1,./data/preprocessed/train/4736.png,2_1
4737,8,4737.png,epithelial,2,1,./data/preprocessed/train/4737.png,2_1
4738,8,4738.png,epithelial,2,1,./data/preprocessed/train/4738.png,2_1
4739,8,4739.png,epithelial,2,1,./data/preprocessed/train/4739.png,2_1
4740,8,4740.png,epithelial,2,1,./data/preprocessed/train/4740.png,2_1
4741,8,4741.png,epithelial,2,1,./data/preprocessed/train/4741.png,2_1
4742,8,4742.png,epithelial,2,1,./data/preprocessed/train/4742.png,2_1
4744,8,4744.png,epithelial,2,1,./data/preprocessed/train/4744.png,2_1
4745,8,4745.png,epithelial,2,1,./data/preprocessed/train/4745.png,2_1
4746,8,4746.png,epithelial,2,1,./data/preprocessed/train/4746.png,2_1
4747,8,4747.png,epithelial,2,1,./data/preprocessed/train/4747.png,2_1
4748,8,4748.png,epithelial,2,1,./data/preprocessed/train/4748.png,2_1
4749,8,4749.png,epithelial,2,1,./data/preprocessed/train/4749.png,2_1
4750,8,4750.png,epithelial,2,1,./data/preprocessed/train/4750.png,2_1
4751,8,4751.png,epithelial,2,1,./data/preprocessed/train/4751.png,2_1
4752,8,4752.png,epithelial,2,1,./data/preprocessed/train/4752.png,2_1
4753,8,4753.png,epithelial,2,1,./data/preprocessed/train/4753.png,2_1
4754,8,4754.png,epithelial,2,1,./data/preprocessed/train/4754.png,2_1
4755,8,4755.png,epithelial,2,1,./data/preprocessed/train/4755.png,2_1
4756,8,4756.png,epithelial,2,1,./data/preprocessed/train/4756.png,2_1
4757,8,4757.png,epithelial,2,1,./data/preprocessed/train/4757.png,2_1
4758,8,4758.png,epithelial,2,1,./data/preprocessed/train/4758.png,2_1
4759,8,4759.png,epithelial,2,1,./data/preprocessed/train/4759.png,2_1
4760,8,4760.png,epithelial,2,1,./data/preprocessed/train/4760.png,2_1
4761,8,4761.png,epithelial,2,1,./data/preprocessed/train/4761.png,2_1
4762,8,4762.png,epithelial,2,1,./data/preprocessed/train/4762.png,2_1
4763,8,4763.png,epithelial,2,1,./data/preprocessed/train/4763.png,2_1
4764,8,4764.png,epithelial,2,1,./data/preprocessed/train/4764.png,2_1
4765,8,4765.png,epithelial,2,1,./data/preprocessed/train/4765.png,2_1
4766,8,4766.png,epithelial,2,1,./data/preprocessed/train/4766.png,2_1
4767,8,4767.png,epithelial,2,1,./data/preprocessed/train/4767.png,2_1
4768,8,4768.png,epithelial,2,1,./data/preprocessed/train/4768.png,2_1
4769,8,4769.png,epithelial,2,1,./data/preprocessed/train/4769.png,2_1
4770,8,4770.png,epithelial,2,1,./data/preprocessed/train/4770.png,2_1
4771,8,4771.png,epithelial,2,1,./data/preprocessed/train/4771.png,2_1
4772,8,4772.png,epithelial,2,1,./data/preprocessed/train/4772.png,2_1
4773,8,4773.png,epithelial,2,1,./data/preprocessed/train/4773.png,2_1
4774,8,4774.png,epithelial,2,1,./data/preprocessed/train/4774.png,2_1
4775,8,4775.png,epithelial,2,1,./data/preprocessed/train/4775.png,2_1
4776,8,4776.png,epithelial,2,1,./data/preprocessed/train/4776.png,2_1
4777,8,4777.png,epithelial,2,1,./data/preprocessed/train/4777.png,2_1
4778,8,4778.png,epithelial,2,1,./data/preprocessed/train/4778.png,2_1
4779,8,4779.png,epithelial,2,1,./data/preprocessed/train/4779.png,2_1
4780,8,4780.png,epithelial,2,1,./data/preprocessed/train/4780.png,2_1
4781,8,4781.png,epithelial,2,1,./data/preprocessed/train/4781.png,2_1
4782,8,4782.png,epithelial,2,1,./data/preprocessed/train/4782.png,2_1
4783,8,4783.png,epithelial,2,1,./data/preprocessed/train/4783.png,2_1
4784,8,4784.png,epithelial,2,1,./data/preprocessed/train/4784.png,2_1
4785,8,4785.png,epithelial,2,1,./data/preprocessed/train/4785.png,2_1
4786,8,4786.png,epithelial,2,1,./data/preprocessed/train/4786.png,2_1
4787,8,4787.png,epithelial,2,1,./data/preprocessed/train/4787.png,2_1
4788,8,4788.png,epithelial,2,1,./data/preprocessed/train/4788.png,2_1
4789,8,4789.png,epithelial,2,1,./data/preprocessed/train/4789.png,2_1
4790,8,4790.png,epithelial,2,1,./data/preprocessed/train/4790.png,2_1
4791,8,4791.png,epithelial,2,1,./data/preprocessed/train/4791.png,2_1
4792,8,4792.png,epithelial,2,1,./data/preprocessed/train/4792.png,2_1
4793,8,4793.png,epithelial,2,1,./data/preprocessed/train/4793.png,2_1
4794,8,4794.png,epithelial,2,1,./data/preprocessed/train/4794.png,2_1
4795,8,4795.png,epithelial,2,1,./data/preprocessed/train/4795.png,2_1
4797,8,4797.png,epithelial,2,1,./data/preprocessed/train/4797.png,2_1
4798,8,4798.png,epithelial,2,1,./data/preprocessed/train/4798.png,2_1
4799,8,4799.png,epithelial,2,1,./data/preprocessed/train/4799.png,2_1
4800,8,4800.png,epithelial,2,1,./data/preprocessed/train/4800.png,2_1
4801,8,4801.png,epithelial,2,1,./data/preprocessed/train/4801.png,2_1
4802,8,4802.png,epithelial,2,1,./data/preprocessed/train/4802.png,2_1
4803,8,4803.png,epithelial,2,1,./data/preprocessed/train/4803.png,2_1
4804,8,4804.png,epithelial,2,1,./data/preprocessed/train/4804.png,2_1
4805,8,4805.png,epithelial,2,1,./data/preprocessed/train/4805.png,2_1
4806,8,4806.png,epithelial,2,1,./data/preprocessed/train/4806.png,2_1
4807,8,4807.png,epithelial,2,1,./data/preprocessed/train/4807.png,2_1
4808,8,4808.png,epithelial,2,1,./data/preprocessed/train/4808.png,2_1
4809,8,4809.png,epithelial,2,1,./data/preprocessed/train/4809.png,2_1
4810,8,4810.png,epithelial,2,1,./data/preprocessed/train/4810.png,2_1
4811,8,4811.png,epithelial,2,1,./data/preprocessed/train/4811.png,2_1
4812,8,4812.png,epithelial,2,1,./data/preprocessed/train/4812.png,2_1
4813,8,4813.png,epithelial,2,1,./data/preprocessed/train/4813.png,2_1
4814,8,4814.png,epithelial,2,1,./data/preprocessed/train/4814.png,2_1
4815,8,4815.png,epithelial,2,1,./data/preprocessed/train/4815.png,2_1
4816,8,4816.png,epithelial,2,1,./data/preprocessed/train/4816.png,2_1
4817,8,4817.png,epithelial,2,1,./data/preprocessed/train/4817.png,2_1
4820,8,4820.png,epithelial,2,1,./data/preprocessed/train/4820.png,2_1
4821,8,4821.png,epithelial,2,1,./data/preprocessed/train/4821.png,2_1
4822,8,4822.png,epithelial,2,1,./data/preprocessed/train/4822.png,2_1
4823,8,4823.png,epithelial,2,1,./data/preprocessed/train/4823.png,2_1
4824,8,4824.png,epithelial,2,1,./data/preprocessed/train/4824.png,2_1
4825,8,4825.png,epithelial,2,1,./data/preprocessed/train/4825.png,2_1
4826,8,4826.png,epithelial,2,1,./data/preprocessed/train/4826.png,2_1
4827,8,4827.png,epithelial,2,1,./data/preprocessed/train/4827.png,2_1
4828,8,4828.png,epithelial,2,1,./data/preprocessed/train/4828.png,2_1
4829,8,4829.png,epithelial,2,1,./data/preprocessed/train/4829.png,2_1
4830,8,4830.png,epithelial,2,1,./data/preprocessed/train/4830.png,2_1
4831,8,4831.png,epithelial,2,1,./data/preprocessed/train/4831.png,2_1
4832,8,4832.png,epithelial,2,1,./data/preprocessed/train/4832.png,2_1
4833,8,4833.png,epithelial,2,1,./data/preprocessed/train/4833.png,2_1
4834,8,4834.png,epithelial,2,1,./data/preprocessed/train/4834.png,2_1
4835,8,4835.png,epithelial,2,1,./data/preprocessed/train/4835.png,2_1
4836,8,4836.png,epithelial,2,1,./data/preprocessed/train/4836.png,2_1
4837,8,4837.png,epithelial,2,1,./data/preprocessed/train/4837.png,2_1
4838,8,4838.png,epithelial,2,1,./data/preprocessed/train/4838.png,2_1
4839,8,4839.png,epithelial,2,1,./data/preprocessed/train/4839.png,2_1
4840,8,4840.png,epithelial,2,1,./data/preprocessed/train/4840.png,2_1
4841,8,4841.png,epithelial,2,1,./data/preprocessed/train/4841.png,2_1
4842,8,4842.png,epithelial,2,1,./data/preprocessed/train/4842.png,2_1
4843,8,4843.png,epithelial,2,1,./data/preprocessed/train/4843.png,2_1
4844,8,4844.png,epithelial,2,1,./data/preprocessed/train/4844.png,2_1
4845,8,4845.png,epithelial,2,1,./data/preprocessed/train/4845.png,2_1
4846,8,4846.png,epithelial,2,1,./data/preprocessed/train/4846.png,2_1
4847,8,4847.png,epithelial,2,1,./data/preprocessed/train/4847.png,2_1
4848,8,4848.png,epithelial,2,1,./data/preprocessed/train/4848.png,2_1
4849,8,4849.png,epithelial,2,1,./data/preprocessed/train/4849.png,2_1
4850,8,4850.png,epithelial,2,1,./data/preprocessed/train/4850.png,2_1
4851,8,4851.png,epithelial,2,1,./data/preprocessed/train/4851.png,2_1
4852,8,4852.png,epithelial,2,1,./data/preprocessed/train/4852.png,2_1
4853,8,4853.png,epithelial,2,1,./data/preprocessed/train/4853.png,2_1
4854,8,4854.png,epithelial,2,1,./data/preprocessed/train/4854.png,2_1
4855,8,4855.png,epithelial,2,1,./data/preprocessed/train/4855.png,2_1
4856,8,4856.png,epithelial,2,1,./data/preprocessed/train/4856.png,2_1
4857,8,4857.png,epithelial,2,1,./data/preprocessed/train/4857.png,2_1
4858,8,4858.png,epithelial,2,1,./data/preprocessed/train/4858.png,2_1
4859,8,4859.png,epithelial,2,1,./data/preprocessed/train/4859.png,2_1
4860,8,4860.png,epithelial,2,1,./data/preprocessed/train/4860.png,2_1
4861,8,4861.png,epithelial,2,1,./data/preprocessed/train/4861.png,2_1
4862,8,4862.png,epithelial,2,1,./data/preprocessed/train/4862.png,2_1
4863,8,4863.png,epithelial,2,1,./data/preprocessed/train/4863.png,2_1
4864,8,4864.png,epithelial,2,1,./data/preprocessed/train/4864.png,2_1
4865,8,4865.png,epithelial,2,1,./data/preprocessed/train/4865.png,2_1
4866,8,4866.png,epithelial,2,1,./data/preprocessed/train/4866.png,2_1
4867,8,4867.png,epithelial,2,1,./data/preprocessed/train/4867.png,2_1
4868,8,4868.png,epithelial,2,1,./data/preprocessed/train/4868.png,2_1
4869,8,4869.png,epithelial,2,1,./data/preprocessed/train/4869.png,2_1
4870,8,4870.png,epithelial,2,1,./data/preprocessed/train/4870.png,2_1
4871,8,4871.png,epithelial,2,1,./data/preprocessed/train/4871.png,2_1
4872,8,4872.png,epithelial,2,1,./data/preprocessed/train/4872.png,2_1
4873,8,4873.png,epithelial,2,1,./data/preprocessed/train/4873.png,2_1
4874,8,4874.png,epithelial,2,1,./data/preprocessed/train/4874.png,2_1
4875,8,4875.png,epithelial,2,1,./data/preprocessed/train/4875.png,2_1
4876,8,4876.png,epithelial,2,1,./data/preprocessed/train/4876.png,2_1
4877,8,4877.png,epithelial,2,1,./data/preprocessed/train/4877.png,2_1
4878,8,4878.png,epithelial,2,1,./data/preprocessed/train/4878.png,2_1
4879,8,4879.png,epithelial,2,1,./data/preprocessed/train/4879.png,2_1
4880,8,4880.png,epithelial,2,1,./data/preprocessed/train/4880.png,2_1
4881,8,4881.png,epithelial,2,1,./data/preprocessed/train/4881.png,2_1
4882,8,4882.png,epithelial,2,1,./data/preprocessed/train/4882.png,2_1
4883,8,4883.png,epithelial,2,1,./data/preprocessed/train/4883.png,2_1
4884,8,4884.png,epithelial,2,1,./data/preprocessed/train/4884.png,2_1
4885,8,4885.png,epithelial,2,1,./data/preprocessed/train/4885.png,2_1
4886,8,4886.png,epithelial,2,1,./data/preprocessed/train/4886.png,2_1
4887,8,4887.png,epithelial,2,1,./data/preprocessed/train/4887.png,2_1
4888,8,4888.png,epithelial,2,1,./data/preprocessed/train/4888.png,2_1
4889,8,4889.png,epithelial,2,1,./data/preprocessed/train/4889.png,2_1
4890,8,4890.png,epithelial,2,1,./data/preprocessed/train/4890.png,2_1
4891,8,4891.png,epithelial,2,1,./data/preprocessed/train/4891.png,2_1
4892,8,4892.png,epithelial,2,1,./data/preprocessed/train/4892.png,2_1
4893,8,4893.png,epithelial,2,1,./data/preprocessed/train/4893.png,2_1
4894,8,4894.png,epithelial,2,1,./data/preprocessed/train/4894.png,2_1
4895,8,4895.png,epithelial,2,1,./data/preprocessed/train/4895.png,2_1
4896,8,4896.png,epithelial,2,1,./data/preprocessed/train/4896.png,2_1
4897,8,4897.png,epithelial,2,1,./data/preprocessed/train/4897.png,2_1
4898,8,4898.png,epithelial,2,1,./data/preprocessed/train/4898.png,2_1
4899,8,4899.png,epithelial,2,1,./data/preprocessed/train/4899.png,2_1
4900,8,4900.png,epithelial,2,1,./data/preprocessed/train/4900.png,2_1
4901,8,4901.png,epithelial,2,1,./data/preprocessed/train/4901.png,2_1
4902,8,4902.png,epithelial,2,1,./data/preprocessed/train/4902.png,2_1
4903,8,4903.png,epithelial,2,1,./data/preprocessed/train/4903.png,2_1
4904,8,4904.png,epithelial,2,1,./data/preprocessed/train/4904.png,2_1
4905,8,4905.png,epithelial,2,1,./data/preprocessed/train/4905.png,2_1
4906,8,4906.png,epithelial,2,1,./data/preprocessed/train/4906.png,2_1
4907,8,4907.png,epithelial,2,1,./data/preprocessed/train/4907.png,2_1
4908,8,4908.png,epithelial,2,1,./data/preprocessed/train/4908.png,2_1
4909,8,4909.png,epithelial,2,1,./data/preprocessed/train/4909.png,2_1
4910,8,4910.png,epithelial,2,1,./data/preprocessed/train/4910.png,2_1
4911,8,4911.png,epithelial,2,1,./data/preprocessed/train/4911.png,2_1
4912,8,4912.png,epithelial,2,1,./data/preprocessed/train/4912.png,2_1
4913,8,4913.png,epithelial,2,1,./data/preprocessed/train/4913.png,2_1
4914,8,4914.png,epithelial,2,1,./data/preprocessed/train/4914.png,2_1
4915,8,4915.png,epithelial,2,1,./data/preprocessed/train/4915.png,2_1
4916,8,4916.png,epithelial,2,1,./data/preprocessed/train/4916.png,2_1
4917,8,4917.png,epithelial,2,1,./data/preprocessed/train/4917.png,2_1
4918,8,4918.png,epithelial,2,1,./data/preprocessed/train/4918.png,2_1
4919,8,4919.png,epithelial,2,1,./data/preprocessed/train/4919.png,2_1
4920,8,4920.png,epithelial,2,1,./data/preprocessed/train/4920.png,2_1
4921,8,4921.png,epithelial,2,1,./data/preprocessed/train/4921.png,2_1
4922,8,4922.png,epithelial,2,1,./data/preprocessed/train/4922.png,2_1
4923,8,4923.png,epithelial,2,1,./data/preprocessed/train/4923.png,2_1
4924,8,4924.png,epithelial,2,1,./data/preprocessed/train/4924.png,2_1
4925,8,4925.png,epithelial,2,1,./data/preprocessed/train/4925.png,2_1
4926,8,4926.png,epithelial,2,1,./data/preprocessed/train/4926.png,2_1
4927,8,4927.png,epithelial,2,1,./data/preprocessed/train/4927.png,2_1
4928,8,4928.png,epithelial,2,1,./data/preprocessed/train/4928.png,2_1
4929,8,4929.png,epithelial,2,1,./data/preprocessed/train/4929.png,2_1
4930,8,4930.png,epithelial,2,1,./data/preprocessed/train/4930.png,2_1
4931,8,4931.png,epithelial,2,1,./data/preprocessed/train/4931.png,2_1
4932,8,4932.png,epithelial,2,1,./data/preprocessed/train/4932.png,2_1
4933,8,4933.png,epithelial,2,1,./data/preprocessed/train/4933.png,2_1
4934,8,4934.png,epithelial,2,1,./data/preprocessed/train/4934.png,2_1
4935,8,4935.png,epithelial,2,1,./data/preprocessed/train/4935.png,2_1
4936,8,4936.png,epithelial,2,1,./data/preprocessed/train/4936.png,2_1
4937,8,4937.png,epithelial,2,1,./data/preprocessed/train/4937.png,2_1
4938,8,4938.png,epithelial,2,1,./data/preprocessed/train/4938.png,2_1
4939,8,4939.png,epithelial,2,1,./data/preprocessed/train/4939.png,2_1
4940,8,4940.png,epithelial,2,1,./data/preprocessed/train/4940.png,2_1
4941,8,4941.png,epithelial,2,1,./data/preprocessed/train/4941.png,2_1
4942,8,4942.png,epithelial,2,1,./data/preprocessed/train/4942.png,2_1
4943,8,4943.png,epithelial,2,1,./data/preprocessed/train/4943.png,2_1
4944,8,4944.png,epithelial,2,1,./data/preprocessed/train/4944.png,2_1
4945,8,4945.png,epithelial,2,1,./data/preprocessed/train/4945.png,2_1
4946,8,4946.png,epithelial,2,1,./data/preprocessed/train/4946.png,2_1
4947,8,4947.png,epithelial,2,1,./data/preprocessed/train/4947.png,2_1
4948,8,4948.png,epithelial,2,1,./data/preprocessed/train/4948.png,2_1
4949,8,4949.png,epithelial,2,1,./data/preprocessed/train/4949.png,2_1
4950,8,4950.png,epithelial,2,1,./data/preprocessed/train/4950.png,2_1
4951,8,4951.png,epithelial,2,1,./data/preprocessed/train/4951.png,2_1
4952,8,4952.png,epithelial,2,1,./data/preprocessed/train/4952.png,2_1
4953,8,4953.png,epithelial,2,1,./data/preprocessed/train/4953.png,2_1
4954,8,4954.png,epithelial,2,1,./data/preprocessed/train/4954.png,2_1
4955,8,4955.png,epithelial,2,1,./data/preprocessed/train/4955.png,2_1
4956,8,4956.png,epithelial,2,1,./data/preprocessed/train/4956.png,2_1
4957,8,4957.png,epithelial,2,1,./data/preprocessed/train/4957.png,2_1
4958,8,4958.png,epithelial,2,1,./data/preprocessed/train/4958.png,2_1
4959,8,4959.png,epithelial,2,1,./data/preprocessed/train/4959.png,2_1
4960,8,4960.png,epithelial,2,1,./data/preprocessed/train/4960.png,2_1
4961,8,4961.png,epithelial,2,1,./data/preprocessed/train/4961.png,2_1
4962,8,4962.png,epithelial,2,1,./data/preprocessed/train/4962.png,2_1
4963,8,4963.png,epithelial,2,1,./data/preprocessed/train/4963.png,2_1
4967,8,4967.png,epithelial,2,1,./data/preprocessed/train/4967.png,2_1
4968,8,4968.png,epithelial,2,1,./data/preprocessed/train/4968.png,2_1
4970,8,4970.png,epithelial,2,1,./data/preprocessed/train/4970.png,2_1
4971,8,4971.png,epithelial,2,1,./data/preprocessed/train/4971.png,2_1
4972,8,4972.png,epithelial,2,1,./data/preprocessed/train/4972.png,2_1
4974,8,4974.png,epithelial,2,1,./data/preprocessed/train/4974.png,2_1
4975,8,4975.png,epithelial,2,1,./data/preprocessed/train/4975.png,2_1
4976,8,4976.png,epithelial,2,1,./data/preprocessed/train/4976.png,2_1
4977,8,4977.png,epithelial,2,1,./data/preprocessed/train/4977.png,2_1
4978,8,4978.png,epithelial,2,1,./data/preprocessed/train/4978.png,2_1
4979,8,4979.png,epithelial,2,1,./data/preprocessed/train/4979.png,2_1
4980,8,4980.png,epithelial,2,1,./data/preprocessed/train/4980.png,2_1
4981,8,4981.png,epithelial,2,1,./data/preprocessed/train/4981.png,2_1
4982,8,4982.png,epithelial,2,1,./data/preprocessed/train/4982.png,2_1
4983,8,4983.png,epithelial,2,1,./data/preprocessed/train/4983.png,2_1
4984,8,4984.png,epithelial,2,1,./data/preprocessed/train/4984.png,2_1
4985,8,4985.png,epithelial,2,1,./data/preprocessed/train/4985.png,2_1
4986,8,4986.png,epithelial,2,1,./data/preprocessed/train/4986.png,2_1
4987,8,4987.png,epithelial,2,1,./data/preprocessed/train/4987.png,2_1
4988,8,4988.png,epithelial,2,1,./data/preprocessed/train/4988.png,2_1
4989,8,4989.png,epithelial,2,1,./data/preprocessed/train/4989.png,2_1
4990,8,4990.png,epithelial,2,1,./data/preprocessed/train/4990.png,2_1
4991,8,4991.png,epithelial,2,1,./data/preprocessed/train/4991.png,2_1
4992,8,4992.png,epithelial,2,1,./data/preprocessed/train/4992.png,2_1
4993,8,4993.png,epithelial,2,1,./data/preprocessed/train/4993.png,2_1
4994,8,4994.png,epithelial,2,1,./data/preprocessed/train/4994.png,2_1
4995,8,4995.png,epithelial,2,1,./data/preprocessed/train/4995.png,2_1
4996,8,4996.png,epithelial,2,1,./data/preprocessed/train/4996.png,2_1
4997,8,4997.png,epithelial,2,1,./data/preprocessed/train/4997.png,2_1
4998,8,4998.png,epithelial,2,1,./data/preprocessed/train/4998.png,2_1
4999,8,4999.png,epithelial,2,1,./data/preprocessed/train/4999.png,2_1
5000,8,5000.png,epithelial,2,1,./data/preprocessed/train/5000.png,2_1
5001,8,5001.png,epithelial,2,1,./data/preprocessed/train/5001.png,2_1
5002,8,5002.png,epithelial,2,1,./data/preprocessed/train/5002.png,2_1
5003,8,5003.png,epithelial,2,1,./data/preprocessed/train/5003.png,2_1
5004,8,5004.png,epithelial,2,1,./data/preprocessed/train/5004.png,2_1
5005,8,5005.png,epithelial,2,1,./data/preprocessed/train/5005.png,2_1
5006,8,5006.png,epithelial,2,1,./data/preprocessed/train/5006.png,2_1
5007,8,5007.png,epithelial,2,1,./data/preprocessed/train/5007.png,2_1
5008,8,5008.png,epithelial,2,1,./data/preprocessed/train/5008.png,2_1
5009,8,5009.png,epithelial,2,1,./data/preprocessed/train/5009.png,2_1
5010,8,5010.png,epithelial,2,1,./data/preprocessed/train/5010.png,2_1
5011,8,5011.png,epithelial,2,1,./data/preprocessed/train/5011.png,2_1
5012,8,5012.png,epithelial,2,1,./data/preprocessed/train/5012.png,2_1
13351,10,13351.png,fibroblast,0,0,./data/preprocessed/train/13351.png,0_0
13352,10,13352.png,fibroblast,0,0,./data/preprocessed/train/13352.png,0_0
13353,10,13353.png,fibroblast,0,0,./data/preprocessed/train/13353.png,0_0
13354,10,13354.png,fibroblast,0,0,./data/preprocessed/train/13354.png,0_0
13355,10,13355.png,fibroblast,0,0,./data/preprocessed/train/13355.png,0_0
13356,10,13356.png,fibroblast,0,0,./data/preprocessed/train/13356.png,0_0
13357,10,13357.png,fibroblast,0,0,./data/preprocessed/train/13357.png,0_0
13358,10,13358.png,fibroblast,0,0,./data/preprocessed/train/13358.png,0_0
13359,10,13359.png,fibroblast,0,0,./data/preprocessed/train/13359.png,0_0
13360,10,13360.png,fibroblast,0,0,./data/preprocessed/train/13360.png,0_0
13361,10,13361.png,fibroblast,0,0,./data/preprocessed/train/13361.png,0_0
13363,10,13363.png,fibroblast,0,0,./data/preprocessed/train/13363.png,0_0
13364,10,13364.png,fibroblast,0,0,./data/preprocessed/train/13364.png,0_0
13365,10,13365.png,fibroblast,0,0,./data/preprocessed/train/13365.png,0_0
13366,10,13366.png,fibroblast,0,0,./data/preprocessed/train/13366.png,0_0
13367,10,13367.png,fibroblast,0,0,./data/preprocessed/train/13367.png,0_0
13368,10,13368.png,fibroblast,0,0,./data/preprocessed/train/13368.png,0_0
13369,10,13369.png,fibroblast,0,0,./data/preprocessed/train/13369.png,0_0
13370,10,13370.png,fibroblast,0,0,./data/preprocessed/train/13370.png,0_0
13371,10,13371.png,fibroblast,0,0,./data/preprocessed/train/13371.png,0_0
13372,10,13372.png,fibroblast,0,0,./data/preprocessed/train/13372.png,0_0
13373,10,13373.png,fibroblast,0,0,./data/preprocessed/train/13373.png,0_0
13375,10,13375.png,fibroblast,0,0,./data/preprocessed/train/13375.png,0_0
13376,10,13376.png,fibroblast,0,0,./data/preprocessed/train/13376.png,0_0
13377,10,13377.png,fibroblast,0,0,./data/preprocessed/train/13377.png,0_0
13378,10,13378.png,fibroblast,0,0,./data/preprocessed/train/13378.png,0_0
13379,10,13379.png,fibroblast,0,0,./data/preprocessed/train/13379.png,0_0
13380,10,13380.png,fibroblast,0,0,./data/preprocessed/train/13380.png,0_0
13381,10,13381.png,fibroblast,0,0,./data/preprocessed/train/13381.png,0_0
13382,10,13382.png,fibroblast,0,0,./data/preprocessed/train/13382.png,0_0
13383,10,13383.png,fibroblast,0,0,./data/preprocessed/train/13383.png,0_0
13384,10,13384.png,fibroblast,0,0,./data/preprocessed/train/13384.png,0_0
13385,10,13385.png,fibroblast,0,0,./data/preprocessed/train/13385.png,0_0
13386,10,13386.png,fibroblast,0,0,./data/preprocessed/train/13386.png,0_0
13387,10,13387.png,fibroblast,0,0,./data/preprocessed/train/13387.png,0_0
13388,10,13388.png,fibroblast,0,0,./data/preprocessed/train/13388.png,0_0
13389,10,13389.png,fibroblast,0,0,./data/preprocessed/train/13389.png,0_0
13390,10,13390.png,fibroblast,0,0,./data/preprocessed/train/13390.png,0_0
13391,10,13391.png,fibroblast,0,0,./data/preprocessed/train/13391.png,0_0
13394,10,13394.png,fibroblast,0,0,./data/preprocessed/train/13394.png,0_0
13395,10,13395.png,fibroblast,0,0,./data/preprocessed/train/13395.png,0_0
13396,10,13396.png,fibroblast,0,0,./data/preprocessed/train/13396.png,0_0
13397,10,13397.png,fibroblast,0,0,./data/preprocessed/train/13397.png,0_0
13399,10,13399.png,fibroblast,0,0,./data/preprocessed/train/13399.png,0_0
13400,10,13400.png,fibroblast,0,0,./data/preprocessed/train/13400.png,0_0
13401,10,13401.png,fibroblast,0,0,./data/preprocessed/train/13401.png,0_0
13402,10,13402.png,fibroblast,0,0,./data/preprocessed/train/13402.png,0_0
13403,10,13403.png,fibroblast,0,0,./data/preprocessed/train/13403.png,0_0
13404,10,13404.png,fibroblast,0,0,./data/preprocessed/train/13404.png,0_0
13405,10,13405.png,fibroblast,0,0,./data/preprocessed/train/13405.png,0_0
13406,10,13406.png,fibroblast,0,0,./data/preprocessed/train/13406.png,0_0
13407,10,13407.png,fibroblast,0,0,./data/preprocessed/train/13407.png,0_0
13408,10,13408.png,fibroblast,0,0,./data/preprocessed/train/13408.png,0_0
13409,10,13409.png,fibroblast,0,0,./data/preprocessed/train/13409.png,0_0
13410,10,13410.png,fibroblast,0,0,./data/preprocessed/train/13410.png,0_0
13411,10,13411.png,fibroblast,0,0,./data/preprocessed/train/13411.png,0_0
13412,10,13412.png,fibroblast,0,0,./data/preprocessed/train/13412.png,0_0
13413,10,13413.png,fibroblast,0,0,./data/preprocessed/train/13413.png,0_0
13414,10,13414.png,fibroblast,0,0,./data/preprocessed/train/13414.png,0_0
13415,10,13415.png,fibroblast,0,0,./data/preprocessed/train/13415.png,0_0
13416,10,13416.png,fibroblast,0,0,./data/preprocessed/train/13416.png,0_0
13417,10,13417.png,fibroblast,0,0,./data/preprocessed/train/13417.png,0_0
13418,10,13418.png,fibroblast,0,0,./data/preprocessed/train/13418.png,0_0
13419,10,13419.png,fibroblast,0,0,./data/preprocessed/train/13419.png,0_0
13420,10,13420.png,fibroblast,0,0,./data/preprocessed/train/13420.png,0_0
13421,10,13421.png,fibroblast,0,0,./data/preprocessed/train/13421.png,0_0
13422,10,13422.png,fibroblast,0,0,./data/preprocessed/train/13422.png,0_0
13424,10,13424.png,inflammatory,1,0,./data/preprocessed/train/13424.png,1_0
13425,10,13425.png,inflammatory,1,0,./data/preprocessed/train/13425.png,1_0
13426,10,13426.png,inflammatory,1,0,./data/preprocessed/train/13426.png,1_0
